zipcode,employment rate
13844,0.5172413793103449
13846,0.43360433604336046
13849,0.4656419529837251
13850,0.4285592932381923
13856,0.44037605145967346
13861,0.7048458149779736
13862,0.5024311183144247
13863,0.42283298097251587
13864,0.4529616724738676
13865,0.44166666666666665
13901,0.42694829571049603
13903,0.45393063896553587
13904,0.4379408358774608
13905,0.3902721063852853
14001,0.5304924448309599
14004,0.47521015611597184
14005,0.45083932853717024
14006,0.49457562220804085
14008,0.5018820577164367
14009,0.489318970239182
14011,0.37219556477759047
14012,0.3708609271523179
14013,0.43577981651376146
14020,0.4531681668300508
14024,0.4520464263897373
14025,0.42354821523708047
14026,0.8893280632411067
14028,0.4884318766066838
14030,0.36674816625916873
14031,0.5482705214248839
14032,0.44551645856980704
14033,0.8493150684931506
14034,0.3302825308396339
14036,0.43655197928227896
14037,0.6438213914849429
14040,0.5780989438576987
14042,0.395185101067454
14043,0.5177253769650305
14047,0.5043110460387181
14048,0.4374453193350831
14051,0.5494505494505495
14052,0.5239064089521872
14054,0.471976401179941
14055,0.5017182130584192
14057,0.5437044745057232
14058,0.41943521594684385
14059,0.5192647211548448
14060,0.5617977528089888
14062,0.4767763764995386
14063,0.3954888363941172
14065,0.4579278763594734
14066,0.42086001829826164
14067,0.6231380337636544
14068,0.4530663329161452
14069,0.6349206349206349
14070,0.36534109279017135
14072,0.5285767650354875
14075,0.5240977359336472
14080,0.5005931198102017
14081,0.41580756013745707
14082,0.34277198211624443
14085,0.4880694143167028
14086,0.5318755160730048
14091,0.3875
14092,0.5645314578977381
14094,0.5037573058725299
14098,0.45136681500317866
14101,0.4395008138903961
14102,0.42338709677419356
14103,0.4609106927571177
14105,0.42706708268330734
14108,0.5434163024890747
14111,0.49206349206349204
14113,0.5539358600583091
14120,0.516503805106498
14125,0.4776536312849162
14127,0.5360172256296489
14129,0.47692307692307695
14131,0.49980702431493634
14132,0.44401255793093136
14134,0.99
14136,0.4529480671612651
14138,0.4291845493562232
14139,0.5689488910318226
14141,0.505872931126535
14143,0.6238185255198487
14145,0.6467661691542289
14150,0.5241702045542261
14167,0.41264737406216506
14170,0.5488079172289698
14171,0.5919003115264797
14172,0.507926237463604
14174,0.5107055107055107
14201,0.38580369167392853
14202,0.4885371179039301
14203,0.4351464435146444
14204,0.4643882076702322
14206,0.4312804934180245
14207,0.39806996381182147
14208,0.33587140439932317
14209,0.39875533018324305
14210,0.40956962683656223
14211,0.38313382761048753
14212,0.35276419706656637
14213,0.40158465387823183
14214,0.34730701397368063
14215,0.3887367824773414
14216,0.457745012287059
14217,0.5082675275947821
14218,0.42176155903706536
14219,0.5472636815920398
14220,0.4869179971579035
14221,0.5086188165423337
14222,0.37665142276422764
14223,0.5435459478694067
14224,0.5392072646950546
14225,0.5228547103895722
14226,0.5018276227240119
14227,0.5583946739181396
14228,0.41337167505391803
14301,0.39420623816969796
14303,0.38155544731287544
14304,0.5230564691064307
14305,0.4305931948208371
14411,0.4346446700507614
14414,0.5056759545923633
14416,0.4921052631578947
14418,0.48957388939256574
14420,0.42567059413386815
14422,0.6125921724333523
14423,0.4667753770892784
14424,0.4999650129452103
14425,0.511324899628816
14427,0.5171411969785009
14432,0.4692028985507246
14433,0.45955451348182885
14437,0.47665794066317624
14445,0.5111197815060476
14450,0.51088621698157
14456,0.4354415033340069
14464,0.5213341346153846
14468,0.5199830382699036
14470,0.48993990070551346
14472,0.48582995951417
14476,0.41852905323039413
14477,0.4366028708133971
14478,0.3287070854638422
14481,0.48450704225352115
14486,0.6666666666666666
14505,0.5187908496732027
14510,0.46672247802427796
14516,0.42714570858283435
14521,0.36838978015448604
14525,0.5086750788643533
14526,0.5451413517073666
14532,0.5663808781501689
14536,0.4510108864696734
14541,0.2923497267759563
14544,0.4172461752433936
14546,0.4959349593495935
14560,0.4405086285195277
14561,0.5793450881612091
14564,0.5160564788204424
14568,0.48354071507323987
14569,0.4556129638327853
14580,0.524578136463683
14586,0.48742138364779874
14589,0.5026792549119673
14590,0.4430997462424361
14608,0.37129109863672816
14609,0.4840278115427627
14612,0.5160924429320857
14617,0.5516143701682583
14621,0.3748180494905386
14622,0.5152701644479248
14623,0.3914014947222436
14625,0.5418860698898995
14709,0.5564516129032258
14710,0.5056
14717,0.49645390070921985
14724,0.36548223350253806
14726,0.14218009478672985
14727,0.46770601336302897
14729,0.4920049200492005
14731,0.6475409836065574
14736,0.99
14740,0.4856115107913669
14741,0.4769475357710652
14747,0.4582730342498794
14767,0.32229580573951433
14770,0.4466759002770083
14772,0.4107187578261958
14805,0.6797385620915033
14806,0.45137273150302465
